robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_002,38,37001,616.024,1.0,0.0664,eval,616.024,197.7,1.0
robot_002,39,38001,662.267,1.0,0.0693,eval,662.267,210.0,1.0
robot_002,40,39001,679.145,1.0,0.0721,eval,679.145,214.0,1.0
robot_002,41,40001,685.473,1.0,0.0698,eval,685.473,216.3,1.0
robot_002,42,41001,708.567,1.0,0.0673,eval,708.567,227.0,1.0
robot_002,43,42001,825.064,1.0,0.0628,eval,825.064,261.3,1.0
robot_002,44,43001,820.528,1.0,0.0613,eval,820.528,258.7,1.0
robot_002,45,44001,816.52,1.0,0.0638,eval,816.52,256.7,1.0
robot_002,46,45001,793.819,1.0,0.0621,eval,793.819,249.7,1.0
robot_002,47,46001,818.967,1.0,0.0634,eval,818.967,255.7,1.0
robot_002,48,47001,782.428,1.0,0.0584,eval,782.428,245.7,1.0
robot_002,49,48001,700.993,1.0,0.0591,eval,700.993,224.7,1.0
